No	TMNo	EnNo	Name		GMNo	Mode	IN/OUT	Antipass	DateTime
407	1	384	          	1	1	 	0	07-07-2016  09:54:13AM
408	1	384	          	1	1	 	0	07-07-2016  09:54:13AM
409	1	382	          	1	1	 	0	07-07-2016  09:57:41AM
410	1	363	          	1	1	 	0	07-07-2016  09:59:27AM
411	1	363	          	1	1	 	0	07-07-2016  09:59:28AM
412	1	302	          	1	1	 	0	07-07-2016  10:00:06AM
413	1	352	          	1	1	 	0	07-07-2016  10:02:35AM
414	1	352	          	1	1	 	0	07-07-2016  10:02:36AM
415	1	354	          	1	1	 	0	07-07-2016  10:02:45AM
416	1	354	          	1	1	 	0	07-07-2016  10:02:46AM
417	1	332	          	1	1	 	0	07-07-2016  10:07:33AM
418	1	365	          	1	1	 	0	07-07-2016  10:12:02AM
419	1	328	          	1	1	 	0	07-07-2016  10:17:09AM
420	1	313	          	1	1	 	0	07-07-2016  10:20:11AM
421	1	288	          	1	1	 	0	07-07-2016  10:21:58AM
422	1	377	          	1	1	 	0	07-07-2016  10:29:08AM
423	1	377	          	1	1	 	0	07-07-2016  10:29:09AM
424	1	381	          	1	1	 	0	07-07-2016  10:29:18AM
425	1	368	          	1	1	 	0	07-07-2016  10:29:24AM
426	1	383	          	1	1	 	0	07-07-2016  10:31:26AM
427	1	351	          	1	1	 	0	07-07-2016  10:34:32AM
428	1	351	          	1	1	 	0	07-07-2016  10:34:33AM
429	1	357	          	1	1	 	0	07-07-2016  10:41:39AM
430	1	364	          	1	1	 	0	07-07-2016  10:44:56AM
431	1	302	          	1	1	 	0	07-07-2016  11:06:20AM
432	1	302	          	1	1	 	0	07-07-2016  03:16:02PM
433	1	352	          	1	1	 	0	07-07-2016  05:09:35PM
434	1	352	          	1	1	 	0	07-07-2016  05:09:35PM
435	1	335	          	1	1	 	0	07-07-2016  05:55:40PM
436	1	375	          	1	1	 	0	07-07-2016  06:00:03PM
437	1	381	          	1	1	 	0	07-07-2016  06:23:10PM
438	1	380	          	1	1	 	0	07-07-2016  06:31:37PM
439	1	320	          	1	1	 	0	07-07-2016  06:56:32PM
440	1	382	          	1	1	 	0	07-07-2016  06:58:36PM
441	1	354	          	1	1	 	0	07-07-2016  07:02:04PM
442	1	354	          	1	1	 	0	07-07-2016  07:02:05PM
